dt_package;country;service;liter;qty
2024-12-04;BY;RRM;E;344.0
2024-12-04;BY;RRM;F;131.0
2024-12-04;BY;RRM;G;147.0
2024-12-05;BY;RRM;A;128.0
2024-12-05;BY;RRM;B;387.0
2024-12-05;BY;RRM;C;397.0
2024-12-05;BY;RRM;D;605.0
2024-12-05;BY;RRM;E;460.0
2024-12-05;BY;RRM;F;202.0
2024-12-05;BY;RRM;G;226.0
2024-12-06;BY;RRM;A;69.0
2024-12-06;BY;RRM;B;305.0
2024-12-06;BY;RRM;C;296.0
2024-12-06;BY;RRM;D;495.0
2024-12-06;BY;RRM;E;352.0
2024-12-06;BY;RRM;F;154.0
2024-12-06;BY;RRM;G;186.0
2024-12-08;BY;RRM;A;159.0
2024-12-08;BY;RRM;B;579.0
2024-12-08;BY;RRM;C;580.0
2024-12-08;BY;RRM;D;874.0
2024-12-08;BY;RRM;E;687.0
2024-12-08;BY;RRM;F;285.0
2024-12-08;BY;RRM;G;339.0
2024-12-09;BY;RRM;A;73.0
2024-12-09;BY;RRM;B;286.0
2024-12-09;BY;RRM;C;252.0
2024-12-09;BY;RRM;D;402.0
2024-12-09;BY;RRM;E;329.0
2024-12-09;BY;RRM;F;126.0
2024-12-09;BY;RRM;G;160.0
2024-12-10;BY;RRM;A;23.0
2024-12-10;BY;RRM;B;109.0
2024-12-10;BY;RRM;C;99.0
2024-12-10;BY;RRM;D;189.0
2024-12-10;BY;RRM;E;116.0
2024-12-10;BY;RRM;F;37.0
2024-12-10;BY;RRM;G;41.0
2024-12-11;BY;RRM;A;104.0
2024-12-11;BY;RRM;B;357.0
2024-12-11;BY;RRM;C;285.0
2024-12-11;BY;RRM;D;537.0
2024-12-11;BY;RRM;E;396.0
2024-12-11;BY;RRM;F;160.0
2024-12-11;BY;RRM;G;193.0
2024-12-12;BY;RRM;A;45.0
2024-12-12;BY;RRM;B;197.0
2024-12-12;BY;RRM;C;162.0
2024-12-12;BY;RRM;D;252.0
2024-12-12;BY;RRM;E;186.0
2024-12-12;BY;RRM;F;67.0
2024-12-12;BY;RRM;G;88.0
2024-12-13;BY;RRM;A;33.0
2024-12-13;BY;RRM;B;131.0
2024-12-13;BY;RRM;C;131.0
2024-12-13;BY;RRM;D;228.0
2024-12-13;BY;RRM;E;166.0
2024-12-13;BY;RRM;F;61.0
2024-12-13;BY;RRM;G;67.0
2024-12-15;BY;RRM;A;129.0
2024-12-15;BY;RRM;B;513.0
2024-12-15;BY;RRM;C;420.0
2024-12-15;BY;RRM;D;717.0
2024-12-15;BY;RRM;E;516.0
2024-12-15;BY;RRM;F;214.0
2024-12-15;BY;RRM;G;229.0
2024-12-16;BY;RRM;A;68.0
2024-12-16;BY;RRM;B;272.0
2024-12-16;BY;RRM;C;252.0
2024-12-16;BY;RRM;D;353.0
2024-12-16;BY;RRM;E;261.0
2024-12-16;BY;RRM;F;92.0
2024-12-16;BY;RRM;G;111.0
2024-12-19;BY;RRM;A;189.0
2024-12-19;BY;RRM;B;736.0
2024-12-19;BY;RRM;C;596.0
2024-12-19;BY;RRM;D;998.0
2024-12-19;BY;RRM;E;752.0
2024-12-19;BY;RRM;F;255.0
2024-12-19;BY;RRM;G;313.0
2024-12-20;BY;RRM;A;57.0
2024-12-20;BY;RRM;B;239.0
2024-12-20;BY;RRM;C;241.0
2024-12-20;BY;RRM;D;422.0
2024-12-20;BY;RRM;E;332.0
2024-12-20;BY;RRM;F;108.0
2024-12-20;BY;RRM;G;125.0
2024-12-22;BY;RRM;A;167.0
2024-12-22;BY;RRM;B;528.0
2024-12-22;BY;RRM;C;516.0
2024-12-22;BY;RRM;D;803.0
2024-12-22;BY;RRM;E;568.0
2024-12-22;BY;RRM;F;199.0
2024-12-22;BY;RRM;G;252.0
2024-12-23;BY;RRM;A;62.0
2024-12-23;BY;RRM;B;234.0
2024-12-23;BY;RRM;C;225.0
2024-12-23;BY;RRM;D;309.0
2024-12-23;BY;RRM;E;212.0
2024-12-23;BY;RRM;F;82.0
2024-12-23;BY;RRM;G;102.0
2024-12-25;BY;RRM;A;138.0
2024-12-25;BY;RRM;B;419.0
2024-12-25;BY;RRM;C;369.0
2024-12-25;BY;RRM;D;599.0
2024-12-25;BY;RRM;E;446.0
2024-12-25;BY;RRM;F;177.0
2024-12-25;BY;RRM;G;176.0
2024-12-26;BY;RRM;A;68.0
2024-12-26;BY;RRM;B;213.0
2024-12-26;BY;RRM;C;166.0
2024-12-26;BY;RRM;D;276.0
2024-12-26;BY;RRM;E;183.0
2024-12-26;BY;RRM;F;56.0
2024-12-26;BY;RRM;G;72.0
2024-12-27;BY;RRM;A;72.0
2024-12-27;BY;RRM;B;245.0
2024-12-27;BY;RRM;C;214.0
2024-12-27;BY;RRM;D;313.0
2024-12-27;BY;RRM;E;235.0
2024-12-27;BY;RRM;F;91.0
2024-12-27;BY;RRM;G;110.0
2024-12-29;BY;RRM;A;144.0
2024-12-29;BY;RRM;B;547.0
2024-12-29;BY;RRM;C;458.0
2024-12-29;BY;RRM;D;689.0
2024-12-29;BY;RRM;E;440.0
2024-12-29;BY;RRM;F;187.0
2024-12-29;BY;RRM;G;213.0
2024-12-30;BY;RRM;A;58.0
2024-12-30;BY;RRM;B;255.0
2024-12-30;BY;RRM;C;178.0
2024-12-30;BY;RRM;D;307.0
2024-12-30;BY;RRM;E;245.0
2024-12-30;BY;RRM;F;112.0
2024-12-30;BY;RRM;G;116.0
2025-01-01;BY;RRM;A;122.0
2025-01-01;BY;RRM;B;441.0
2025-01-01;BY;RRM;C;377.0
2025-01-01;BY;RRM;D;609.0
2025-01-01;BY;RRM;E;402.0
2025-01-01;BY;RRM;F;161.0
2025-01-01;BY;RRM;G;181.0
2025-01-03;BY;RRM;A;96.0
2025-01-03;BY;RRM;B;387.0
2025-01-03;BY;RRM;C;358.0
2025-01-03;BY;RRM;D;503.0
2025-01-03;BY;RRM;E;350.0
2025-01-03;BY;RRM;F;131.0
2025-01-03;BY;RRM;G;147.0
2025-01-05;BY;RRM;A;157.0
2025-01-05;BY;RRM;B;462.0
2025-01-05;BY;RRM;C;396.0
2025-01-05;BY;RRM;D;638.0
2025-01-05;BY;RRM;E;455.0
2025-01-05;BY;RRM;F;181.0
2025-01-05;BY;RRM;G;159.0
2025-01-06;BY;RRM;A;50.0
2025-01-06;BY;RRM;B;212.0
2025-01-06;BY;RRM;C;170.0
2025-01-06;BY;RRM;D;257.0
2025-01-06;BY;RRM;E;168.0
2025-01-06;BY;RRM;F;63.0
2025-01-06;BY;RRM;G;69.0
2025-01-08;BY;RRM;A;120.0
2025-01-08;BY;RRM;B;534.0
2025-01-08;BY;RRM;C;454.0
2025-01-08;BY;RRM;D;738.0
2025-01-08;BY;RRM;E;504.0
2025-01-08;BY;RRM;F;223.0
2025-01-08;BY;RRM;G;224.0
2025-01-10;BY;RRM;A;131.0
2025-01-10;BY;RRM;B;605.0
2025-01-10;BY;RRM;C;496.0
2025-01-10;BY;RRM;D;767.0
2025-01-10;BY;RRM;E;559.0
2025-01-10;BY;RRM;F;215.0
2025-01-10;BY;RRM;G;205.0
2025-01-12;BY;RRM;A;153.0
2025-01-12;BY;RRM;B;641.0
2025-01-12;BY;RRM;C;593.0
2025-01-12;BY;RRM;D;841.0
2025-01-12;BY;RRM;E;656.0
2025-01-12;BY;RRM;F;227.0
2025-01-12;BY;RRM;G;230.0
2025-01-13;BY;RRM;A;58.0
2025-01-13;BY;RRM;B;271.0
2025-01-13;BY;RRM;C;245.0
2025-01-13;BY;RRM;D;352.0
2025-01-13;BY;RRM;E;309.0
2025-01-13;BY;RRM;F;96.0
2025-01-13;BY;RRM;G;142.0
2025-01-15;BY;RRM;A;141.0
2025-01-15;BY;RRM;B;554.0
2025-01-15;BY;RRM;C;456.0
2025-01-15;BY;RRM;D;676.0
2025-01-15;BY;RRM;E;509.0
2025-01-15;BY;RRM;F;221.0
2025-01-15;BY;RRM;G;231.0
2025-01-17;BY;RRM;A;135.0
2025-01-17;BY;RRM;B;533.0
2025-01-17;BY;RRM;C;511.0
2025-01-17;BY;RRM;D;809.0
2025-01-17;BY;RRM;E;573.0
2025-01-17;BY;RRM;F;205.0
2025-01-17;BY;RRM;G;177.0
2025-01-19;BY;RRM;A;191.0
2025-01-19;BY;RRM;B;688.0
2025-01-19;BY;RRM;C;571.0
2025-01-19;BY;RRM;D;885.0
2025-01-19;BY;RRM;E;571.0
2025-01-19;BY;RRM;F;220.0
2025-01-19;BY;RRM;G;256.0
2025-01-20;BY;RRM;A;68.0
2025-01-20;BY;RRM;B;220.0
2025-01-20;BY;RRM;C;215.0
2025-01-20;BY;RRM;D;341.0
2025-01-20;BY;RRM;E;265.0
2025-01-20;BY;RRM;F;92.0
2025-01-20;BY;RRM;G;117.0
2025-01-22;BY;RRM;A;174.0
2025-01-22;BY;RRM;B;551.0
2025-01-22;BY;RRM;C;445.0
2025-01-22;BY;RRM;D;758.0
2025-01-22;BY;RRM;E;578.0
2025-01-22;BY;RRM;F;224.0
2025-01-22;BY;RRM;G;204.0
2025-01-24;BY;RRM;A;95.0
2025-01-24;BY;RRM;B;488.0
2025-01-24;BY;RRM;C;396.0
2025-01-24;BY;RRM;D;647.0
2025-01-24;BY;RRM;E;439.0
2025-01-24;BY;RRM;F;155.0
2025-01-24;BY;RRM;G;149.0
2025-01-26;BY;RRM;A;150.0
2025-01-26;BY;RRM;B;680.0
2025-01-26;BY;RRM;C;529.0
2025-01-26;BY;RRM;D;893.0
2025-01-26;BY;RRM;E;682.0
2025-01-26;BY;RRM;F;253.0
2025-01-26;BY;RRM;G;260.0
2025-01-31;BY;RRM;A;186.0
2025-01-31;BY;RRM;B;888.0
2025-01-31;BY;RRM;C;691.0
2025-01-31;BY;RRM;D;1072.0
2025-01-31;BY;RRM;E;796.0
2025-01-31;BY;RRM;F;300.0
2025-01-31;BY;RRM;G;315.0
2025-02-02;BY;RRM;A;130.0
2025-02-02;BY;RRM;B;489.0
2025-02-02;BY;RRM;C;453.0
2025-02-02;BY;RRM;D;699.0
2025-02-02;BY;RRM;E;554.0
2025-02-02;BY;RRM;F;147.0
2025-02-02;BY;RRM;G;172.0
2025-02-03;BY;RRM;A;36.0
2025-02-03;BY;RRM;B;191.0
2025-02-03;BY;RRM;C;195.0
2025-02-03;BY;RRM;D;270.0
2025-02-03;BY;RRM;E;184.0
2025-02-03;BY;RRM;F;57.0
2025-02-03;BY;RRM;G;55.0
2025-02-05;BY;RRM;A;66.0
2025-02-05;BY;RRM;B;299.0
2025-02-05;BY;RRM;C;279.0
2025-02-05;BY;RRM;D;401.0
2025-02-05;BY;RRM;E;307.0
2025-02-05;BY;RRM;F;89.0
2025-02-05;BY;RRM;G;83.0
2025-02-07;BY;RRM;A;57.0
2025-02-07;BY;RRM;B;257.0
2025-02-07;BY;RRM;C;210.0
2025-02-07;BY;RRM;D;402.0
2025-02-07;BY;RRM;E;262.0
2025-02-07;BY;RRM;F;100.0
2025-02-07;BY;RRM;G;87.0
2025-02-09;BY;RRM;A;140.0
2025-02-09;BY;RRM;B;553.0
2025-02-09;BY;RRM;C;456.0
2025-02-09;BY;RRM;D;733.0
2025-02-09;BY;RRM;E;530.0
2025-02-09;BY;RRM;F;169.0
2025-02-09;BY;RRM;G;170.0
2025-02-10;BY;RRM;A;149.0
2025-02-10;BY;RRM;B;600.0
2025-02-10;BY;RRM;C;519.0
2025-02-10;BY;RRM;D;767.0
2025-02-10;BY;RRM;E;587.0
2025-02-10;BY;RRM;F;222.0
2025-02-10;BY;RRM;G;233.0
2025-02-12;BY;RRM;A;273.0
2025-02-12;BY;RRM;B;976.0
2025-02-12;BY;RRM;C;811.0
2025-02-12;BY;RRM;D;1221.0
2025-02-12;BY;RRM;E;911.0
2025-02-12;BY;RRM;F;340.0
2025-02-12;BY;RRM;G;391.0
2025-02-14;BY;RRM;A;215.0
2025-02-14;BY;RRM;B;731.0
2025-02-14;BY;RRM;C;642.0
2025-02-14;BY;RRM;D;900.0
2025-02-14;BY;RRM;E;713.0
2025-02-14;BY;RRM;F;262.0
2025-02-14;BY;RRM;G;303.0
2025-02-16;BY;RRM;A;184.0
2025-02-16;BY;RRM;B;656.0
2025-02-16;BY;RRM;C;523.0
2025-02-16;BY;RRM;D;955.0
2025-02-16;BY;RRM;E;716.0
2025-02-16;BY;RRM;F;226.0
2025-02-16;BY;RRM;G;248.0
2025-02-17;BY;RRM;A;97.0
2025-02-17;BY;RRM;B;358.0
2025-02-17;BY;RRM;C;304.0
2025-02-17;BY;RRM;D;451.0
2025-02-17;BY;RRM;E;306.0
2025-02-17;BY;RRM;F;109.0
2025-02-17;BY;RRM;G;133.0
2025-02-19;BY;RRM;A;140.0
2025-02-19;BY;RRM;B;517.0
2025-02-19;BY;RRM;C;447.0
2025-02-19;BY;RRM;D;748.0
2025-02-19;BY;RRM;E;533.0
2025-02-19;BY;RRM;F;222.0
2025-02-19;BY;RRM;G;240.0
2025-02-21;BY;RRM;A;135.0
2025-02-21;BY;RRM;B;502.0
2025-02-21;BY;RRM;C;436.0
2025-02-21;BY;RRM;D;705.0
2025-02-21;BY;RRM;E;512.0
2025-02-21;BY;RRM;F;197.0
2025-02-21;BY;RRM;G;222.0
2025-02-23;BY;RRM;A;169.0
2025-02-23;BY;RRM;B;598.0
2025-02-23;BY;RRM;C;576.0
2025-02-23;BY;RRM;D;931.0
2025-02-23;BY;RRM;E;666.0
2025-02-23;BY;RRM;F;268.0
2025-02-23;BY;RRM;G;252.0
2025-02-24;BY;RRM;A;228.0
2025-02-24;BY;RRM;B;352.0
2025-02-24;BY;RRM;C;333.0
2025-02-24;BY;RRM;D;397.0
2025-02-24;BY;RRM;E;286.0
2025-02-24;BY;RRM;F;105.0
2025-02-24;BY;RRM;G;108.0
2025-02-26;BY;RRM;A;71.0
2025-02-26;BY;RRM;B;312.0
2025-02-26;BY;RRM;C;263.0
2025-02-26;BY;RRM;D;466.0
2025-02-26;BY;RRM;E;362.0
2025-02-26;BY;RRM;F;146.0
2025-02-26;BY;RRM;G;138.0
2025-02-28;BY;RRM;A;226.0
2025-02-28;BY;RRM;B;800.0
2025-02-28;BY;RRM;C;720.0
2025-02-28;BY;RRM;D;1171.0
2025-02-28;BY;RRM;E;968.0
2025-02-28;BY;RRM;F;320.0
2025-02-28;BY;RRM;G;365.0
2025-03-02;BY;RRM;A;147.0
2025-03-02;BY;RRM;B;617.0
2025-03-02;BY;RRM;C;603.0
2025-03-02;BY;RRM;D;917.0
2025-03-02;BY;RRM;E;651.0
2025-03-02;BY;RRM;F;246.0
2025-03-02;BY;RRM;G;295.0
2025-03-03;BY;RRM;A;61.0
2025-03-03;BY;RRM;B;302.0
2025-03-03;BY;RRM;C;256.0
2025-03-03;BY;RRM;D;407.0
2025-03-03;BY;RRM;E;273.0
2025-03-03;BY;RRM;F;105.0
2025-03-03;BY;RRM;G;121.0
2025-03-05;BY;RRM;A;78.0
2025-03-05;BY;RRM;B;259.0
2025-03-05;BY;RRM;C;267.0
2025-03-05;BY;RRM;D;378.0
2025-03-05;BY;RRM;E;310.0
2025-03-05;BY;RRM;F;143.0
2025-03-05;BY;RRM;G;108.0
2025-03-06;BY;RRM;A;66.0
2025-03-06;BY;RRM;B;225.0
2025-03-06;BY;RRM;C;219.0
2025-03-06;BY;RRM;D;363.0
2025-03-06;BY;RRM;E;240.0
2025-03-06;BY;RRM;F;108.0
2025-03-06;BY;RRM;G;111.0
2025-03-07;BY;RRM;A;112.0
2025-03-07;BY;RRM;B;455.0
2025-03-07;BY;RRM;C;402.0
2025-03-07;BY;RRM;D;651.0
2025-03-07;BY;RRM;E;441.0
2025-03-07;BY;RRM;F;166.0
2025-03-07;BY;RRM;G;172.0
2025-03-09;BY;RRM;A;174.0
2025-03-09;BY;RRM;B;554.0
2025-03-09;BY;RRM;C;455.0
2025-03-09;BY;RRM;D;742.0
2025-03-09;BY;RRM;E;563.0
2025-03-09;BY;RRM;F;230.0
2025-03-09;BY;RRM;G;224.0
2025-03-10;BY;RRM;A;57.0
2025-03-10;BY;RRM;B;224.0
2025-03-10;BY;RRM;C;228.0
2025-03-10;BY;RRM;D;349.0
2025-03-10;BY;RRM;E;271.0
2025-03-10;BY;RRM;F;102.0
2025-03-10;BY;RRM;G;87.0
2025-03-12;BY;RRM;A;121.0
2025-03-12;BY;RRM;B;461.0
2025-03-12;BY;RRM;C;423.0
2025-03-12;BY;RRM;D;665.0
2025-03-12;BY;RRM;E;491.0
2025-03-12;BY;RRM;F;194.0
2025-03-12;BY;RRM;G;214.0
2025-03-14;BY;RRM;A;131.0
2025-03-14;BY;RRM;B;453.0
2025-03-14;BY;RRM;C;383.0
2025-03-14;BY;RRM;D;631.0
2025-03-14;BY;RRM;E;470.0
2025-03-14;BY;RRM;F;191.0
2025-03-14;BY;RRM;G;192.0
2025-03-16;BY;RRM;A;147.0
2025-03-16;BY;RRM;B;536.0
2025-03-16;BY;RRM;C;498.0
2025-03-16;BY;RRM;D;862.0
2025-03-16;BY;RRM;E;607.0
2025-03-16;BY;RRM;F;217.0
2025-03-16;BY;RRM;G;232.0
2025-03-19;BY;RRM;A;215.0
2025-03-19;BY;RRM;B;766.0
2025-03-19;BY;RRM;C;726.0
2025-03-19;BY;RRM;D;1214.0
2025-03-19;BY;RRM;E;866.0
2025-03-19;BY;RRM;F;334.0
2025-03-19;BY;RRM;G;335.0
2025-03-21;BY;RRM;A;110.0
2025-03-21;BY;RRM;B;446.0
2025-03-21;BY;RRM;C;402.0
2025-03-21;BY;RRM;D;763.0
2025-03-21;BY;RRM;E;561.0
2025-03-21;BY;RRM;F;172.0
2025-03-21;BY;RRM;G;173.0
2025-03-22;BY;RRM;A;43.0
2025-03-22;BY;RRM;B;137.0
2025-03-22;BY;RRM;C;126.0
2025-03-22;BY;RRM;D;192.0
2025-03-22;BY;RRM;E;135.0
2025-03-22;BY;RRM;F;47.0
2025-03-22;BY;RRM;G;49.0
2025-03-23;BY;RRM;A;145.0
2025-03-23;BY;RRM;B;607.0
2025-03-23;BY;RRM;C;539.0
2025-03-23;BY;RRM;D;1029.0
2025-03-23;BY;RRM;E;763.0
2025-03-23;BY;RRM;F;277.0
2025-03-23;BY;RRM;G;280.0
2025-03-24;BY;RRM;A;113.0
2025-03-24;BY;RRM;B;333.0
2025-03-24;BY;RRM;C;330.0
2025-03-24;BY;RRM;D;575.0
2025-03-24;BY;RRM;E;450.0
2025-03-24;BY;RRM;F;181.0
2025-03-24;BY;RRM;G;185.0
2025-03-26;BY;RRM;A;125.0
2025-03-26;BY;RRM;B;541.0
2025-03-26;BY;RRM;C;598.0
2025-03-26;BY;RRM;D;984.0
2025-03-26;BY;RRM;E;697.0
2025-03-26;BY;RRM;F;270.0
2025-03-26;BY;RRM;G;286.0
2025-03-27;BY;RRM;A;97.0
2025-03-27;BY;RRM;B;264.0
2025-03-27;BY;RRM;C;256.0
2025-03-27;BY;RRM;D;421.0
2025-03-27;BY;RRM;E;325.0
2025-03-27;BY;RRM;F;112.0
2025-03-27;BY;RRM;G;132.0
2025-03-28;BY;RRM;A;135.0
2025-03-28;BY;RRM;B;508.0
2025-03-28;BY;RRM;C;486.0
2025-03-28;BY;RRM;D;871.0
2025-03-28;BY;RRM;E;634.0
2025-03-28;BY;RRM;F;290.0
2025-03-28;BY;RRM;G;257.0
2025-03-29;BY;RRM;A;39.0
2025-03-29;BY;RRM;B;199.0
2025-03-29;BY;RRM;C;170.0
2025-03-29;BY;RRM;D;299.0
2025-03-29;BY;RRM;E;241.0
2025-03-29;BY;RRM;F;72.0
2025-03-29;BY;RRM;G;72.0
2025-03-30;BY;RRM;A;90.0
2025-03-30;BY;RRM;B;373.0
2025-03-30;BY;RRM;C;377.0
2025-03-30;BY;RRM;D;730.0
2025-03-30;BY;RRM;E;517.0
2025-03-30;BY;RRM;F;212.0
2025-03-30;BY;RRM;G;216.0
2025-03-31;BY;RRM;A;91.0
2025-03-31;BY;RRM;B;299.0
2025-03-31;BY;RRM;C;248.0
2025-03-31;BY;RRM;D;485.0
2025-03-31;BY;RRM;E;390.0
2025-03-31;BY;RRM;F;122.0
2025-03-31;BY;RRM;G;155.0
2025-04-02;BY;RRM;A;85.0
2025-04-02;BY;RRM;B;276.0
2025-04-02;BY;RRM;C;270.0
2025-04-02;BY;RRM;D;519.0
2025-04-02;BY;RRM;E;358.0
2025-04-02;BY;RRM;F;138.0
2025-04-02;BY;RRM;G;149.0
2025-04-03;BY;RRM;A;63.0
2025-04-03;BY;RRM;B;202.0
2025-04-03;BY;RRM;C;240.0
2025-04-03;BY;RRM;D;394.0
2025-04-03;BY;RRM;E;322.0
2025-04-03;BY;RRM;F;108.0
2025-04-03;BY;RRM;G;99.0
2025-04-04;BY;RRM;A;136.0
2025-04-04;BY;RRM;B;417.0
2025-04-04;BY;RRM;C;388.0
2025-04-04;BY;RRM;D;634.0
2025-04-04;BY;RRM;E;512.0
2025-04-04;BY;RRM;F;170.0
2025-04-04;BY;RRM;G;158.0
2025-04-05;BY;RRM;A;46.0
2025-04-05;BY;RRM;B;160.0
2025-04-05;BY;RRM;C;144.0
2025-04-05;BY;RRM;D;238.0
2025-04-05;BY;RRM;E;150.0
2025-04-05;BY;RRM;F;58.0
2025-04-05;BY;RRM;G;54.0
2025-04-06;BY;RRM;A;50.0
2025-04-06;BY;RRM;B;204.0
2025-04-06;BY;RRM;C;190.0
2025-04-06;BY;RRM;D;310.0
2025-04-06;BY;RRM;E;229.0
2025-04-06;BY;RRM;F;80.0
2025-04-06;BY;RRM;G;63.0
2025-04-07;BY;RRM;A;85.0
2025-04-07;BY;RRM;B;297.0
2025-04-07;BY;RRM;C;283.0
2025-04-07;BY;RRM;D;486.0
2025-04-07;BY;RRM;E;448.0
2025-04-07;BY;RRM;F;151.0
2025-04-07;BY;RRM;G;153.0
2025-04-09;BY;RRM;A;60.0
2025-04-09;BY;RRM;B;199.0
2025-04-09;BY;RRM;C;183.0
2025-04-09;BY;RRM;D;314.0
2025-04-09;BY;RRM;E;236.0
2025-04-09;BY;RRM;F;81.0
2025-04-09;BY;RRM;G;74.0
2025-04-10;BY;RRM;A;57.0
2025-04-10;BY;RRM;B;223.0
2025-04-10;BY;RRM;C;195.0
2025-04-10;BY;RRM;D;384.0
2025-04-10;BY;RRM;E;250.0
2025-04-10;BY;RRM;F;100.0
2025-04-10;BY;RRM;G;94.0
2025-04-11;BY;RRM;A;113.0
2025-04-11;BY;RRM;B;420.0
2025-04-11;BY;RRM;C;394.0
2025-04-11;BY;RRM;D;656.0
2025-04-11;BY;RRM;E;575.0
2025-04-11;BY;RRM;F;179.0
2025-04-11;BY;RRM;G;155.0
2025-04-12;BY;RRM;A;71.0
2025-04-12;BY;RRM;B;183.0
2025-04-12;BY;RRM;C;147.0
2025-04-12;BY;RRM;D;285.0
2025-04-12;BY;RRM;E;188.0
2025-04-12;BY;RRM;F;65.0
2025-04-12;BY;RRM;G;74.0
2025-04-13;BY;RRM;A;89.0
2025-04-13;BY;RRM;B;356.0
2025-04-13;BY;RRM;C;327.0
2025-04-13;BY;RRM;D;593.0
2025-04-13;BY;RRM;E;440.0
2025-04-13;BY;RRM;F;173.0
2025-04-13;BY;RRM;G;179.0
2025-04-14;BY;RRM;A;80.0
2025-04-14;BY;RRM;B;179.0
2025-04-14;BY;RRM;C;222.0
2025-04-14;BY;RRM;D;348.0
2025-04-14;BY;RRM;E;230.0
2025-04-14;BY;RRM;F;98.0
2025-04-14;BY;RRM;G;94.0
2025-04-16;BY;RRM;A;170.0
2025-04-16;BY;RRM;B;529.0
2025-04-16;BY;RRM;C;434.0
2025-04-16;BY;RRM;D;725.0
2025-04-16;BY;RRM;E;593.0
2025-04-16;BY;RRM;F;263.0
2025-04-16;BY;RRM;G;235.0
2025-04-18;BY;RRM;A;213.0
2025-04-18;BY;RRM;B;460.0
2025-04-18;BY;RRM;C;440.0
2025-04-18;BY;RRM;D;740.0
2025-04-18;BY;RRM;E;520.0
2025-04-18;BY;RRM;F;179.0
2025-04-18;BY;RRM;G;168.0
2025-04-19;BY;RRM;A;68.0
2025-04-19;BY;RRM;B;188.0
2025-04-19;BY;RRM;C;134.0
2025-04-19;BY;RRM;D;234.0
2025-04-19;BY;RRM;E;165.0
2025-04-19;BY;RRM;F;62.0
2025-04-19;BY;RRM;G;60.0
2025-04-20;BY;RRM;A;94.0
2025-04-20;BY;RRM;B;450.0
2025-04-20;BY;RRM;C;386.0
2025-04-20;BY;RRM;D;707.0
2025-04-20;BY;RRM;E;544.0
2025-04-20;BY;RRM;F;201.0
2025-04-20;BY;RRM;G;219.0
2025-04-21;BY;RRM;A;70.0
2025-04-21;BY;RRM;B;236.0
2025-04-21;BY;RRM;C;232.0
2025-04-21;BY;RRM;D;445.0
2025-04-21;BY;RRM;E;286.0
2025-04-21;BY;RRM;F;111.0
2025-04-21;BY;RRM;G;115.0
2025-04-23;BY;RRM;A;151.0
2025-04-23;BY;RRM;B;583.0
2025-04-23;BY;RRM;C;535.0
2025-04-23;BY;RRM;D;982.0
2025-04-23;BY;RRM;E;758.0
2025-04-23;BY;RRM;F;281.0
2025-04-23;BY;RRM;G;283.0
2025-04-25;BY;RRM;A;138.0
2025-04-25;BY;RRM;B;543.0
2025-04-25;BY;RRM;C;499.0
2025-04-25;BY;RRM;D;857.0
2025-04-25;BY;RRM;E;673.0
2025-04-25;BY;RRM;F;250.0
2025-04-25;BY;RRM;G;236.0
2024-12-01;BY;SRM;A;1393.0
2024-12-01;BY;SRM;B;3035.0
2024-12-01;BY;SRM;C;1162.0
2024-12-01;BY;SRM;D;389.0
2024-12-01;BY;SRM;E;31.0
2024-12-01;BY;SRM;F;2.0
2024-12-01;BY;SRM;G;1.0
2024-12-01;UZ;SRM;A;2447.0
2024-12-01;UZ;SRM;B;3055.0
2024-12-01;UZ;SRM;C;652.0
2024-12-01;UZ;SRM;D;235.0
2024-12-01;UZ;SRM;E;28.0
2024-12-02;BY;SRM;A;547.0
2024-12-02;BY;SRM;B;1275.0
2024-12-02;BY;SRM;C;481.0
2024-12-02;BY;SRM;D;131.0
2024-12-02;BY;SRM;E;8.0
2024-12-02;BY;SRM;F;2.0
2024-12-02;UZ;SRM;A;915.0
2024-12-02;UZ;SRM;B;1200.0
2024-12-02;UZ;SRM;C;280.0
2024-12-02;UZ;SRM;D;109.0
2024-12-02;UZ;SRM;E;7.0
2024-12-03;BY;SRM;A;303.0
2024-12-03;BY;SRM;B;722.0
2024-12-03;BY;SRM;C;249.0
2024-12-03;BY;SRM;D;79.0
2024-12-03;BY;SRM;E;3.0
2024-12-03;UZ;SRM;A;345.0
2024-12-03;UZ;SRM;B;508.0
2024-12-03;UZ;SRM;C;113.0
2024-12-03;UZ;SRM;D;37.0
2024-12-03;UZ;SRM;E;5.0
2024-12-04;BY;SRM;A;516.0
2024-12-04;BY;SRM;B;980.0
2024-12-04;BY;SRM;C;337.0
2024-12-04;BY;SRM;D;110.0
2024-12-04;BY;SRM;E;3.0
2024-12-04;UZ;SRM;A;1124.0
2024-12-04;UZ;SRM;B;1491.0
2024-12-04;UZ;SRM;C;341.0
2024-12-04;UZ;SRM;D;116.0
2024-12-04;UZ;SRM;E;6.0
2024-12-04;UZ;SRM;G;1.0
2024-12-05;BY;SRM;A;561.0
2024-12-05;BY;SRM;B;1397.0
2024-12-05;BY;SRM;C;551.0
2024-12-05;BY;SRM;D;168.0
2024-12-05;BY;SRM;E;14.0
2024-12-05;UZ;SRM;A;1233.0
2024-12-05;UZ;SRM;B;1625.0
2024-12-05;UZ;SRM;C;385.0
2024-12-05;UZ;SRM;D;157.0
2024-12-05;UZ;SRM;E;14.0
2024-12-05;UZ;SRM;F;3.0
2024-12-06;BY;SRM;A;707.0
2024-12-06;BY;SRM;B;1613.0
